id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform
19891,USDD,usdd,usdd,41,2022-05-02 08:07:12,"['stablecoin', 'algorithmic-stablecoin', 'usd-stablecoin']",,601861101.61,601861101.61,79,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,1.0002453245596041,59552959.85072916,-29.6099,0.05025775,0.08851724,-0.19354591,0.31418805,0.31418805,0.31418805,602008752.9196954,0.0462,602008752.92,2022-05-31T15:31:00.000Z,
7080,Gala,gala,gala,158,2020-09-16 00:00:00,"['collectibles-nfts', 'gaming', 'binance-smart-chain', 'polygon-ecosystem', 'play-to-earn']",,6977205436.0,35240112493,81,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,0.08189995734607936,352908438.66608196,36.0088,1.56428797,1.62538794,2.36939662,-42.19190163,-68.43459783,-68.68147816,571432827.603233,0.0438,2886163710.05,2022-05-31T15:31:00.000Z,
6945,Amp,amp,amp,77,2020-09-08 00:00:00,[],92547638199.0,42227702186.0,99213408535,86,36271610691.0,441260766.61270756,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0.012165458280081195,10294254.67291906,35.9082,0.62568676,1.05251574,-6.64906307,-37.09448511,-55.84388476,-57.27244981,513719349.2074765,0.0394,1125884431.43,2022-05-31T15:31:00.000Z,
8646,Mina,mina,mina,61,2021-03-02 00:00:00,"['pos', 'zero-knowledge-proofs', 'staking', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio']",,525161134.84003925,824104972,88,,,2022-05-31T15:32:00.000Z,,,,,,0.9596815676453959,38379804.10422134,31.2225,1.11537901,2.29690015,-2.51497272,-45.85086124,-64.84683421,-54.92726295,503987461.149724,0.0386,790878351.43,2022-05-31T15:32:00.000Z,
5632,Arweave,ar,arweave,59,2020-05-27 00:00:00,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3']",66000000.0,33394701.0,63190435,89,,,2022-05-31T15:31:00.000Z,,,,,,14.823855638806094,43352881.27028885,7.0523,1.49072751,-0.98414945,4.8639677,-38.74628347,-62.18432684,-54.4504196,495038226.72509354,0.038,978374472.16,2022-05-31T15:31:00.000Z,
5692,Compound,comp,compound,266,2020-06-16 00:00:00,"['defi', 'dao', 'yield-farming', 'polkadot-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'lending-borowing', 'dragonfly-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'bnb-chain']",10000000.0,7127570.64937485,10000000,91,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc00e94cb662c3520282e6f5717214004a7f26888,63.45135014790782,110379633.0207921,58.2429,0.05083445,5.04311676,-5.39458559,-39.28944039,-59.52910863,-47.94224209,452253980.97743434,0.0347,634513501.48,2022-05-31T15:31:00.000Z,
8642,Fei USD,fei,fei-usd,51,2021-03-02 00:00:00,"['defi', 'stablecoin', 'algorithmic-stablecoin']",,424996177.78890556,426116732.6917724,95,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x956F47F50A910163D8BF957Cf5846D573E7f87CA,0.9907792392394451,13045984.58956557,197.1892,-0.06721067,0.16856498,-0.43418506,0.07989535,-0.85239302,0.03421329,421077389.7093638,0.0323,422187612.24,2022-05-31T15:32:00.000Z,
8104,1inch Network,1inch,1inch,231,2020-12-25 00:00:00,"['decentralized-exchange', 'defi', 'amm', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'dragonfly-capital-portfolio', 'fabric-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'spartan-group', 'bnb-chain']",,415114633.31923974,1500000000,96,415114633.31923974,409981340.8650052,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x111111111117dc0aa78b770fa6a738034120c302,0.9876340363788457,57718290.27562305,29.8969,0.6052685,1.21235645,-0.3244909,-14.25079346,-45.74944141,-33.99640684,409981340.8650052,0.0314,1481451054.57,2022-05-31T15:31:00.000Z,
5647,Kadena,kda,kadena,30,2020-05-31 00:00:00,"['mineable', 'pow', 'blake2s', 'platform', 'cosmos-ecosystem', 'smart-contracts', 'coinfund-portfolio', 'multicoin-capital-portfolio']",1000000000.0,184802447.92335,1000000000,97,184802447.92335,409316226.5617909,2022-05-31T15:31:00.000Z,,,,,,2.214885306776682,30286995.44611296,5.0501,0.38140298,-0.8987235,-5.46909016,-41.97320344,-66.4474831,-70.15832874,409316226.5617909,0.0314,2214885306.78,2022-05-31T15:31:00.000Z,
9444,Kyber Network Crystal v2,knc,kyber-network-crystal-v2,149,2021-04-26 00:00:00,"['marketplace', 'decentralized-exchange', 'defi', 'dao', 'amm', 'three-arrows-capital-portfolio', 'governance', 'kenetic-capital-portfolio', 'pantera-capital-portfolio', 'parafi-capital']",,177809349.53012875,177809349.53012875,100,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,2.1620901632781133,241601130.85567084,65.8555,0.19805171,0.1389149,6.17796046,-52.67126499,-33.33243549,-23.02848442,384439845.5579712,0.0295,384439845.56,2022-05-31T15:31:00.000Z,
7653,Oasis Network,rose,oasis-network,55,2020-11-12 00:00:00,"['cosmos-ecosystem', 'collectibles-nfts', 'defi', 'privacy', 'scaling', 'smart-contracts', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'a16z-portfolio', 'winklevoss-capital-portfolio', 'pantera-capital-portfolio']",10000000000.0,5027383223.0,10000000000,102,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x26B80FBfC01b71495f477d5237071242e0d959d7,0.07405157650225268,97164339.34641619,50.206,-0.19615987,5.65828053,15.58028251,-56.76424732,-73.21807867,-72.23235126,372285653.3441261,0.0285,740515765.02,2022-05-31T15:31:00.000Z,
6836,Moonbeam,glmr,moonbeam,38,2022-01-11 12:55:50,"['smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'binance-labs-portfolio', 'arrington-xrp-capital-portfolio', 'injective-ecosystem']",1000000000.0,275501812.0,1017949520,104,1868966.698,2463925.9477088447,2022-05-31T15:32:00.000Z,,,,,,1.3183359288025391,43640079.49417998,57.0112,0.60329526,-2.3984206,8.83991921,-45.84151205,-59.66815599,-50.52368864,363203937.2098025,0.0279,1318335928.8,2022-05-31T15:32:00.000Z,
8000,Lido DAO,ldo,lido-dao,66,2020-12-15 00:00:00,"['defi', 'paradigm-portfolio']",1000000000.0,312951153.95865756,1000000000,108,390618358.1638877,414885455.74935216,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5a98fcbea516cf06857215779fd812ca3bef1b32,1.0621248261334482,10705811.79079632,-14.6038,0.6735505,-6.96220201,-4.09387214,-62.39086339,-74.07406132,-49.27695188,332393189.9866011,0.0255,1062124826.13,2022-05-31T15:31:00.000Z,
8677,Symbol,xym,symbol,38,2021-03-03 00:00:00,[],8999999999.0,5582460004.558402,7967988929.50477,112,,,2022-05-31T15:32:00.000Z,,,,,,0.057970495099151094,4292570.36942553,8.1592,1.17179046,3.53165423,-4.01698696,-36.22477173,-60.2661704,-61.12312577,323617970.3354598,0.0248,521734455.83,2022-05-31T15:32:00.000Z,
5488,JUST,jst,just,80,2020-05-07 00:00:00,"['defi', 'tron-ecosystem']",9900000000.0,7300425000.0,9900000000,114,,,2022-05-31T15:31:00.000Z,1958.0,TRON,TRX,tron,TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9,0.042647107600790886,53324110.97393261,-21.6246,0.56521283,0.17067055,0.02910915,-29.84966769,-50.94086748,-12.17897806,311342010.5065038,0.0239,422206365.25,2022-05-31T15:31:00.000Z,
7455,Audius,audio,audius,103,2020-10-20 00:00:00,"['music', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'solana-ecosystem', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'web3']",,719623350.0,1103900641,117,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x18aaa7115705e8be94bffebde57af9bfc265b998,0.4248313865073684,34063214.04924247,-5.8948,1.1642437,0.40621352,-4.08892812,-51.92453701,-63.94944913,-49.00437803,305718585.54357725,0.0234,468971639.88,2022-05-31T15:31:00.000Z,
6187,Serum,srm,serum,143,2020-08-04 00:00:00,"['decentralized-exchange', 'defi', 'derivatives', 'smart-contracts', 'staking', 'solana-ecosystem', 'cms-holdings-portfolio', 'coinfund-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'exnetwork-capital-portfolio']",10161000000.0,263244669.0,1092844982,119,125000000.0,139836002.3968612,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x476c5e26a75bd202a9683ffd34359c0cc15be0ff,1.1186880191748896,62439546.43734022,22.6582,0.62590461,1.52963157,1.93239062,-40.34850903,-66.57992948,-46.13164431,294488657.32195944,0.0226,11366988962.84,2022-05-31T15:32:00.000Z,
5864,yearn.finance,yfi,yearn-finance,276,2020-07-18 00:00:00,"['defi', 'yield-farming', 'yield-aggregator', 'yearn-partnerships', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'fantom-ecosystem', 'arbitrum-ecosytem', 'bnb-chain']",36666.0,36637.72122588,36666,120,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,7994.201669626541,53987583.15636405,-4.1625,0.42959215,-0.35934118,-10.73839441,-53.08075902,-65.7352066,-62.87061102,292889332.19524163,0.0225,293115398.42,2022-05-31T15:31:00.000Z,
5604,Secret,scrt,secret,39,2020-05-19 00:00:00,"['cosmos-ecosystem', 'defi', 'privacy']",,163295557.0,190165060,124,171456095.0,284638829.7005601,2022-05-31T15:31:00.000Z,3794.0,Cosmos,ATOM,cosmos,IBC/0954E1C28EB7AF5B72D24F3BC2B47BBB2FDF91BDDFD57B74B99E133AED40972A,1.660126633005144,11525039.99328326,14.5918,-0.22764894,-0.64609109,-15.21530806,-55.24489345,-69.9423857,-67.96304131,271091303.2271096,0.0208,315698080.77,2022-05-31T15:31:00.000Z,
9436,Dogelon Mars,elon,dogelon,48,2021-04-23 00:00:00,"['memes', 'payments', 'polygon-ecosystem', 'doggone-doggerel']",1000000000000000.0,551330756790430.8,1000000000000000,126,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,4.776977217691355e-07,15750701.67669949,10.486,0.70808369,2.41551359,0.31785786,-47.50038094,-54.7307622,-43.2761237,263369446.46004215,0.0202,477697721.77,2022-05-31T15:31:00.000Z,
10603,Immutable X,imx,immutable-x,89,2021-06-24 00:00:00,"['collectibles-nfts', 'scaling', 'rollups', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio']",2000000000.0,235284001.0,2000000000,127,188160768.0,202891593.897392,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,1.0782885085662066,121039442.53113215,-3.955,0.04891194,-4.10877395,15.60650772,-28.37162288,-57.25546909,-28.69104987,253704034.52777988,0.0195,2156577017.13,2022-05-31T15:32:00.000Z,
13855,Ethereum Name Service,ens,ethereum-name-service,107,2021-11-09 01:31:29,"['dao', 'governance', 'web3']",100000000.0,20244862.09054775,100000000,131,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72,11.89928465839732,135179920.2309866,32.5041,2.17220197,-0.42241742,1.42006697,-38.30217705,-36.51211024,-22.75089692,240899376.88542438,0.0185,1189928465.84,2022-05-31T15:31:00.000Z,
5691,SKALE Network,skl,skale-network,77,2020-06-12 00:00:00,"['platform', 'scaling', 'smart-contracts', 'staking', 'arrington-xrp-capital-portfolio', 'boostvc-portfolio', 'galaxy-digital-portfolio', 'hashkey-capital-portfolio']",7000000000.0,3501977671.0,4276664349,132,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,0.06849813870758012,27863078.68517959,51.1105,1.94931761,-0.10941339,-15.08986279,-53.87546093,-75.95145024,-49.44355739,239878952.25900638,0.0184,479486970.95,2022-05-31T15:31:00.000Z,
6758,SushiSwap,sushi,sushiswap,327,2020-08-28 00:00:00,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'yearn-partnerships', 'governance', 'avalanche-ecosystem', 'metaverse', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'injective-ecosystem', 'bnb-chain']",250000000.0,127244443.0,242481646.6623848,133,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1.8532060414728533,192824413.0159682,66.4325,5.85609608,15.37831452,17.64463859,-21.98341825,-58.78936467,-46.75715444,235810170.51144812,0.0181,463301510.37,2022-05-31T15:32:00.000Z,
7129,TerraClassicUSD,ustc,terrausd,581,2020-09-21 00:00:00,"['cosmos-ecosystem', 'stablecoin', 'algorithmic-stablecoin', 'terra-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,10269448386.072336,10269448386.072336,134,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa47c8bf37f92aBed4A126BDA807A7b7498661acD,0.02255623005825341,29453170.24724969,3.8392,-0.67792386,-13.23193195,-67.96905987,-97.74607586,-97.74807618,-97.74926649,231640040.3676068,0.0178,231640040.37,2022-05-31T15:31:00.000Z,
9816,APENFT,nft,apenft,43,2021-05-14 00:00:00,"['art', 'collectibles-nfts', 'tron-ecosystem']",999990000000000.0,277080562500000.0,999990000000000,138,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x198d14f2ad9ce69e76ea330b374de4957c3f850a,8.122999122053401e-07,19365737.02578328,-64.3874,0.25716666,0.42735428,-2.9790056,-43.07995428,-57.04914233,-53.64983215,225072516.59255624,0.0173,812291789.21,2022-05-31T15:31:00.000Z,
11584,Braintrust,btrst,braintrust,27,2021-09-02 18:08:47,"['coinbase-ventures-portfolio', 'web3']",250000000.0,90400861.0,250000000,139,80181852.33,196190034.40169555,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x799ebfabe77a6e34311eeee9825190b9ece32824,2.4468134459434427,2493915.34147143,-5.4465,0.18402645,-0.89820519,-3.380818,-32.58152833,-30.22580177,-39.10462158,221194042.2196642,0.017,611703361.49,2022-05-31T15:31:00.000Z,
5617,UMA,uma,uma,130,2020-05-25 00:00:00,"['defi', 'derivatives', 'oracles', 'dao', 'coinbase-ventures-portfolio', 'governance', 'synthetics', 'blockchain-capital-portfolio', 'dragonfly-capital-portfolio', 'placeholder-ventures-portfolio', 'polygon-ecosystem', 'injective-ecosystem']",101172570.0,66565045.0455337,107227696.9315001,140,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,3.2844855999482143,37080385.12211741,17.939,0.71988157,0.0674559,-3.8302996,-38.16512293,-58.81432448,-63.1906338,218631931.91195968,0.0168,332299849.27,2022-05-31T15:31:00.000Z,
5690,Render Token,rndr,render-token,76,2020-06-11 00:00:00,"['art', 'media', 'collectibles-nfts', 'gaming', 'scaling', 'video', 'ethereum-ecosystem', 'solana-ecosystem', 'metaverse', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'polygon-ecosystem', 'web3']",536870912.0,253798859.69758666,530962614.97878325,141,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0.8564500844186256,35313334.41250395,317.1817,0.63171838,7.19576306,1.61528162,-43.83551404,-72.1128107,-73.01691815,217366054.813349,0.0167,459803137.9,2022-05-31T15:31:00.000Z,
7461,PlayDapp,pla,playdapp,40,2020-10-20 00:00:00,"['gaming', 'ethereum-ecosystem', 'metaverse', 'polygon-ecosystem']",700000000.0,362829427.0,700000000,144,302211852.0,168697865.84766576,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3a4f40631a4f906c2BaD353Ed06De7A5D3fCb430,0.5582106218907185,26386830.75383566,48.4891,0.33958026,2.51463379,9.94094017,-24.37731519,-52.00491277,-41.86088833,202535240.08592305,0.0155,390747435.32,2022-05-31T15:31:00.000Z,
5777,renBTC,renbtc,renbtc,46,2020-06-28 00:00:00,"['defi', 'wrapped-tokens', 'fantom-ecosystem', 'bnb-chain']",13698.0,6280.63863628,6280.63863628,145,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,31463.461368445387,11658235.83364992,55.5865,0.45069026,3.04419474,9.0369295,-17.79091584,-32.19725056,-28.87830503,197610631.1017613,0.0152,430986493.82,2022-05-31T15:31:00.000Z,
8719,Illuvium,ilv,illuvium,67,2021-03-08 00:00:00,"['collectibles-nfts', 'gaming', 'dao', 'metaverse', 'play-to-earn']",10000000.0,650861.11822608,7000000,146,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,302.8071690533794,32059050.58578889,7.0428,-0.20710582,2.33304888,5.34536812,-34.1182363,-53.26128897,-49.78593283,197085412.65695617,0.0151,3028071690.53,2022-05-31T15:32:00.000Z,
5899,Casper,cspr,casper,38,2020-07-21 00:00:00,"['enterprise-solutions', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'web3', 'okex-blockdream-ventures-portfolio']",,5107180783.0,10903044964,147,,,2022-05-31T15:31:00.000Z,,,,,,0.03859177239354127,6225823.5004885,42.7108,0.22363909,2.04624568,1.57825842,-36.15828608,-60.86879839,-47.89895013,197095158.3502039,0.0151,420767829.65,2022-05-31T15:31:00.000Z,
5964,Trust Wallet Token,twt,trust-wallet-token,56,2020-07-30 00:00:00,"['polygon-ecosystem', 'bnb-chain']",1000000000.0,288094211.0,858094211,148,346951186.0,231646290.30449787,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x4b0f1812e5df2a09796481ff14017e6005508003,0.6676624829421908,15261447.54862897,28.5222,1.86567541,0.31293113,3.9665714,-29.56360919,-45.50679742,-14.28740237,192349696.23753142,0.0148,667662482.94,2022-05-31T15:31:00.000Z,
7501,WOO Network,woo,wootrade,110,2020-10-23 00:00:00,"['centralized-exchange', 'exnetwork-capital-portfolio', 'polygon-ecosystem', 'arbitrum-ecosytem', 'mvb', 'vbc-ventures-portfolio', 'injective-ecosystem', 'bnb-chain']",3000000000.0,1054647145.5420982,2989743329.711403,151,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,0.17334401037235675,29739989.77331548,60.7733,1.21154697,5.66338926,-10.63377378,-51.6675596,-72.14851393,-66.92884202,182816765.7360259,0.014,520032031.12,2022-05-31T15:31:00.000Z,
8075,Rally,rly,rally,57,2020-12-22 00:00:00,"['yield-farming', 'social-token', 'social-money', 'coinbase-ventures-portfolio', 'kenetic-capital-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio']",15000000000.0,2784123069.358874,15000000000,152,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf1f955016EcbCd7321c7266BccFB96c68ea5E49b,0.06256192801908654,32645880.82003375,649.3228,0.1785003,3.01936792,-4.00713503,-54.43760415,-70.62132202,-71.47192891,174180107.06150815,0.0134,938428920.29,2022-05-31T15:31:00.000Z,
5566,Keep Network,keep,keep-network,63,2020-05-13 00:00:00,"['defi', 'privacy', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio', 'boostvc-portfolio', 'fabric-ventures-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'paradigm-portfolio']",1000000000.0,791087452.787888,999848780.8,153,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,0.21988510071713996,2412657.87731698,28.233,0.46286725,1.91724148,1.3240667,-46.49946584,-66.26360171,-69.67273307,173948344.23233047,0.0133,219885100.72,2022-05-31T15:31:00.000Z,
6756,Acala Token,aca,acala,32,2020-08-28 00:00:00,"['defi', 'substrate', 'polkadot', 'arrington-xrp-capital-portfolio', 'spartan-group', 'injective-ecosystem']",1000000000.0,408473590.0,1000000000,154,,,2022-05-31T15:32:00.000Z,,,,,,0.40893654210446273,19472901.36092788,-15.7438,0.44525985,-2.49006157,7.81344367,-57.62021953,-74.66371097,-70.12418076,167039777.43559605,0.0128,408936542.1,2022-05-31T15:32:00.000Z,
7281,Persistence,xprt,persistence,16,2020-10-03 00:00:00,"['dpos', 'cosmos-ecosystem', 'derivatives', 'arrington-xrp-capital-portfolio', 'exnetwork-capital-portfolio', 'vbc-ventures-portfolio', 'spartan-group', 'okex-blockdream-ventures-portfolio', 'injective-ecosystem']",,102097308.205047,139023722.329447,159,,,2022-05-31T15:31:00.000Z,3794.0,Cosmos,ATOM,cosmos,IBC/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,1.565133376392733,1887906.76719871,136.7438,-0.31550865,4.75418298,8.19480576,-32.38360134,-54.69171973,-53.68725563,159795904.7115747,0.0123,217590667.93,2022-05-31T15:31:00.000Z,
7334,Conflux,cfx,conflux-network,42,2020-11-11 00:00:00,"['mineable', 'pow', 'platform', 'collectibles-nfts', 'defi', 'payments', 'research', 'smart-contracts', 'staking', 'hybrid-pow-dpos', 'huobi-capital-portfolio', 'web3', 'injective-ecosystem', 'bnb-chain']",,1832538356.9361894,1697024649.49023,164,,,2022-05-31T15:31:00.000Z,,,,,,0.08520786639373376,7335940.37346406,6.2091,0.54766718,0.253528,-4.25726947,-36.27597604,-52.0791109,-39.93756385,156146683.4792112,0.012,144599849.6,2022-05-31T15:31:00.000Z,
8420,DAO Maker,dao,dao-maker,39,2021-02-09 00:00:00,"['defi', 'governance', 'launchpad', 'dao-maker', 'vbc-ventures-portfolio', 'injective-ecosystem']",312000000.0,70890282.44829378,274956231.6951411,165,94536000.0,205094513.25610816,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,2.1694858387927156,7705034.25520283,237.9862,0.6702834,10.22352807,23.07287975,-27.92554203,-14.13898094,-11.75906745,153795463.87958914,0.0118,676879581.7,2022-05-31T15:32:00.000Z,
9258,Chia,xch,chia-network,39,2021-04-16 00:00:00,[],,4020263.0,25020263,174,4020263.0,137593510.34737316,2022-05-31T15:31:00.000Z,,,,,,34.2250022815356,6270822.57717064,8.5901,0.13784925,-2.28633289,-2.98626444,-37.75310398,-50.90331491,-54.92590025,137593510.34737316,0.0106,856318558.26,2022-05-31T15:31:00.000Z,
9040,Pundi X (New),pundix,pundix-new,38,2021-03-31 00:00:00,[],258526640.0,258491637.23,258491637.23,176,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,0.5140400076797392,17699326.80675752,-3.9766,-0.02045836,1.49884221,5.71503817,-34.32802721,-48.60580653,-34.51680894,132875043.18685757,0.0102,132893036.01,2022-05-31T15:31:00.000Z,
10903,Coin98,c98,coin98,73,2021-07-15 00:00:00,"['wallet', 'binance-launchpad', 'solana-ecosystem', 'celo-ecosystem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",1000000000.0,185000000.0,1000000000,180,,,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xae12c5930881c53715b369cec7606b70d8eb229f,0.7005303719744962,99990701.92326507,115.8379,0.39213046,6.58995534,6.34160222,-39.42980116,-60.55678652,-53.52470244,129598118.8152818,0.0099,700530371.97,2022-05-31T15:32:00.000Z,
11156,dYdX,dydx,dydx,159,2021-08-03 00:00:00,"['defi', 'derivatives', 'paradigm-portfolio', 'spartan-group']",1000000000.0,65569295.0,1000000000,183,55679060.0,109636987.99563344,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x92d6c1e31e14520e676a687f0a93788b716beff5,1.969088343007828,139052616.21597356,25.6059,1.16017269,3.5374842,-1.73637023,-44.49771112,-69.96548166,-66.09614062,129111734.44374147,0.0099,1969088343.01,2022-05-31T15:31:00.000Z,
7226,Injective,inj,injective-protocol,82,2020-09-29 00:00:00,"['cosmos-ecosystem', 'decentralized-exchange', 'defi', 'derivatives', 'smart-contracts', 'staking', 'heco-ecosystem', 'binance-launchpad', 'binance-labs-portfolio', 'solana-ecosystem', 'cms-holdings-portfolio', 'pantera-capital-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'injective-ecosystem', 'bnb-chain']",100000000.0,56655553.33,100000000,184,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe28b3b32b6c345a34ff64674606124dd5aceca30,2.2312295784302383,14798817.58017939,24.0399,2.2986881,4.95585055,1.73303751,-36.65571684,-64.15670989,-59.42218559,126411546.37222777,0.0097,223122957.84,2022-05-31T15:31:00.000Z,
11289,Spell Token,spell,spell-token,187,2021-08-17 00:00:00,"['olympus-pro-ecosystem', 'arbitrum-ecosytem', 'defi-2', 'protocol-owned-liquidity']",196008739620.0,91649142925.7562,103214939480,190,,,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x090185f2135308bad17527004364ebcc2d37e5f6,0.0013233215365974535,30792856.74033803,-3.631,0.09010207,0.09209142,-2.25062175,-58.3742124,-70.30287578,-73.73612794,121281284.64435132,0.0093,259382586.5,2022-05-31T15:31:00.000Z,
